id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag
363,1780.2690976327365,1385.9377623258192,0.2824671041760997,-0.450083932483538,-0.29436143598802417,25,73.55783147311605,651.4936581741832,-7.034775481305843,-0.17692329937462892
364,2669.0545544830225,1386.8687642610766,0.47029619121958766,0.33436068720432643,-0.6035810545182351,25,153.56467592460834,1880.8024036821039,-8.185857927873565,-0.21908256063549492
365,1508.9652454027523,1386.795340415509,0.2895033354480752,-0.09525441347207342,-0.22772454748591975,25,155.55910244289117,2793.6660555996364,-8.615436227353264,-0.0020443952208615383
366,2220.542613048576,1389.548900925425,0.4596608204521633,0.5739470063656843,-0.7001738606675519,25,148.3428921528622,1880.1942371119032,-8.185506793037451,-0.18890088192684018
367,1399.974895767472,1392.6941087261605,0.341497273796709,-0.1627413950229252,-0.4845743161831604,25,115.92060294717463,1785.8867849430155,-8.129634809067502,-0.004178174263786851
368,1402.8188056735667,1392.6721815728454,0.35442745409396614,-0.5567891983301165,-0.48494578430721513,25,144.74558071533897,2177.059745960776,-8.344675869324183,-0.08974261001956808
369,3388.9226079201235,1393.7815811074338,0.4808698645846808,0.6183923214801132,-0.6684995757721778,25,152.57052787835613,1894.4842586648842,-8.193727502645396,-0.1366562294699587
370,2569.33178123493,1399.231813893749,0.46620620234324894,-0.11198259558145755,-0.8841935499931073,25,140.85339834480848,1846.453994931291,-8.165846228794493,-0.06531286213366036
371,2627.352545629054,1398.8849594718101,0.45298604026826633,-0.15806684185133268,-0.8790680757775283,25,130.1476850728456,1584.1762682669346,-7.999508757648507,-0.10086903513095559
372,3872.888392032283,1401.2463609186584,0.3194450015459119,0.655736580040873,0.1173096623903403,25,162.50604137530902,2578.2102747100034,-8.528295837064537,-0.24261863004593248
373,1301.6745591027832,1405.2718727683232,0.38503386734349876,-0.1869474754454671,-0.8323670851267181,25,105.66112443730273,1261.8050177431585,-7.75248062526453,-0.039557945997107304
374,3880.6109761859448,1405.2049072845832,0.39679678521117584,0.7909524523788216,0.433723406386911,25,174.87300336349247,2834.2194798543337,-8.631083696640653,-0.05624056296741764
375,1616.3948943616022,1406.34390493908,0.3182487684983234,0.24675007522247475,-0.47749627555024315,25,145.63505322722548,2355.2916054498214,-8.43011171050698,-0.13299252307266615
376,1620.9078653915867,1406.4734474165195,0.3364697551626122,-0.21531423719465062,0.34071828816919797,25,150.66082924470257,2494.832062523268,-8.492603291958492,-0.07997315616128856
377,1724.2549661177823,1413.7834898837152,0.2514198966116695,-0.1002803623535793,-0.9336210075468206,25,119.88927723447031,1793.2471849086523,-8.134100394349897,-0.2516128679270791
378,2755.6421777062233,1415.4953700323772,0.48941865961261605,0.2773145042563071,-0.7657383332068912,25,136.7345324907391,1327.2236546731929,-7.8073602834345435,-0.26620102807591645
379,501.0948725013824,1416.2128566991796,0.27704287507365394,0.062454105962517,-0.9368816108521885,25,152.39259998151385,2633.1854334172513,-8.551203609856113,-0.06908847250934924
380,341.70542401045736,1424.5949804685192,0.4066290568672712,-0.4865560922066648,-0.1552081371716282,25,155.1881013487637,2190.3336885575586,-8.351275707259816,-0.22888330445289606
381,177.71840323791247,1426.9869791560714,0.4497789182153126,0.03108086788489462,-0.24676654828220979,25,159.70335383841547,2405.1354654863935,-8.452848855887298,-0.02410885407165095
382,1585.1151217504664,1429.335287617962,0.3078045076463387,-0.2265016583660331,-0.7111461011779564,25,118.24431721252445,1682.3915213154223,-8.064817677465983,-0.17188159621453206
383,51.452359060070556,1433.618103175555,0.23555213152709362,-0.42198786505864583,-0.23267006411494118,25,159.51109790207104,2958.153630798406,-8.67755181299211,-0.11004966177178187
384,2625.9806183819096,1435.0005915440436,0.409159792704502,0.4835084731859118,-0.9831290530377587,25,156.92184435831564,2424.891236106707,-8.461730659801374,-0.08463918244821762
385,1653.6205461343961,1436.1659867004175,0.3452868638308621,0.034811997351883325,-0.2603005580989377,25,150.61218325215847,2399.9621210673395,-8.450510968090208,-0.09291195116297156
386,2046.3723549438164,1436.799674663576,0.4365373773280338,-0.6022033722937052,-0.9512967230411702,25,138.78162369277717,1711.0173952246637,-8.083136062151524,-0.1137959422415454
387,2885.27036612485,1437.2824702620976,0.2675760105911798,0.34292495597494066,-0.023660100262385214,25,149.12909289849335,2695.164052301243,-8.57646301364062,-0.068452801629871
388,1493.9924752796287,1439.5245958589553,0.4049946972742836,-0.22006667257978985,-0.3774275012797682,25,143.458548393094,2133.755808777176,-8.322861791038012,-0.06803097555745619
389,1496.8898441948213,1439.51174485928,0.4572475520221354,-0.008328123590170624,-0.8913461141445336,25,142.6278451676577,1915.2176859920755,-8.205545358884564,-0.09853464084861172
390,1245.869947253573,1440.2702162252601,0.436288302428523,0.14535908701241507,-0.9351058958814832,25,108.22860635234227,1036.5760969220219,-7.539002974854777,-0.10947617792313788
391,1068.3240946201136,1449.0673574460582,0.42963445301939984,-0.018164925507760016,-0.8948676690166154,25,146.72285781167108,2124.204900824157,-8.317991016199276,-0.048519556928752025
392,205.29664883205794,1457.8109298280554,0.286080657223366,-0.6064124583809731,-0.7650809315979054,25,146.1439329161242,2470.7171794518144,-8.482057587470047,-0.024910405324566585
393,2499.0086121093195,1458.6410619986377,0.4107504876807912,0.5525974025194732,-0.42029378178955795,25,132.29574052435,1715.738547864585,-8.086127771907186,-0.16163542256736735
394,2486.8145424434747,1459.891153806554,0.5622411648635091,0.2328416505658847,-0.49207055466857025,25,145.2789953696448,1713.5722903828057,-8.084756076776257,-0.05898114667118177
395,1960.9586296790462,1461.0931453468602,0.4743681225907244,0.29101506761946755,-0.32815368665918976,25,143.16089877609892,1892.7204659120882,-8.192716195400543,-0.0009816742389688615
396,2382.692901308411,1461.5395592068887,0.39651780860048047,-0.24419067839111483,-0.5380691825404477,25,142.6756721138961,1986.026309915937,-8.244962493801761,-0.0762482354877461
397,2489.047185404202,1460.6589281533413,0.45514525799735955,0.14106357086215157,-0.9421621959614589,25,134.90410264561515,1687.5947151033724,-8.068170391672338,-0.0341174873627302
398,1077.6151088788463,1462.3161015631692,0.444482063566571,-0.2850038246176756,-0.5212631929892396,25,155.54955807290045,2385.647439320684,-8.444015655679692,-0.027605220900722222
399,2297.3886329251864,1463.5967204263836,0.30798895972732654,0.2616453658410765,-0.5387909554654922,25,145.72264015289278,2346.9068130251967,-8.426239614290047,-0.1409782228291489
400,668.9097484898707,1472.6378546904054,0.3470465478785478,0.06344641718059968,-0.12935244027964762,25,132.7595797609264,1970.018592745444,-8.236175812470792,-0.14453695059151717
401,1513.6320648617118,1472.2813198868323,0.2415772459935824,0.10851419981509135,-0.7051796644998506,25,151.20288795417974,2696.8036302941746,-8.577123310343831,-0.0958830105796695
402,3586.870445625853,1474.694938908383,0.3376482981823769,-0.013010758627096856,-0.22924052158396402,25,156.47094248889238,2524.641809338876,-8.505499425183881,-0.14945849820336915
403,1914.885842409731,1477.5596573829064,0.3715280234925696,0.008319339976936853,-0.633983336422098,25,134.34197870976527,1894.7462801248669,-8.193877657766901,-0.07461256934751587
404,2310.6439364078587,1479.603347032054,0.3047953510275669,0.05062514363748829,-0.9489098673596766,25,65.93331217643079,617.9606867127494,-6.9774021177916286,-0.0020920265132923278
405,2662.4343361685524,1479.7054286216344,0.4006821756600063,0.428333110991231,-0.0973954649090947,25,136.3392854945815,1840.89751966384,-8.162574031440254,-0.09607788510819057
406,1579.9370944450213,1481.6895124533203,0.4112849428528898,-0.027186033056466812,0.41608410349425534,25,54.32616073747471,-73.15283507246129,nan,-0.0875721304261748
407,2394.765992856585,1481.17294399723,0.4353159159643029,-0.19153457417303074,-0.7978660174147444,25,148.47396335453257,2153.54922654207,-8.332887008648266,-0.03146148229042168
408,3069.668305435609,1485.109421502731,0.4810151485096024,0.6974325738705781,-0.0849029984972225,25,147.00276877305816,1941.8704875089638,-8.220550653482196,-0.09499657566242661
409,3404.8928668517606,1487.9990343411016,0.4053642195620177,0.7961544090814443,0.032564402824201116,25,136.53849299585383,1886.4249477297433,-8.189098828195547,-0.08028577965226318
410,2163.644871569818,1488.8613242968931,0.39232811599979495,-0.8870028140384894,-0.9470538065909806,25,147.32503048751306,1971.9457375566167,-8.237237400493754,-0.22288982256100678
411,1577.0008376884216,1493.0466957670412,0.32687883989984007,-0.01805755790376432,-0.23608047481966893,25,155.6961745932026,2482.974930485856,-8.487430836737177,-0.23368376018199544
412,1581.5686063525131,1493.4086961734458,0.37349195731639423,-0.3240213729587127,-0.2872008890868046,25,146.58354520963132,2264.2290619419236,-8.387300900929752,-0.03665880701791703
413,333.49517196051625,1496.9875132606007,0.29949659080642765,-0.055584661791362955,0.31344524738032886,25,150.86062549597764,2515.6062378730753,-8.501606657412003,-0.12428517796079676
414,1871.65124263751,1499.0711744296793,0.4000926349347132,0.4131650840725229,-0.7817410377715427,25,138.20737215390645,1862.2158875495072,-8.17507506881055,-0.16461580222482147
415,1326.9140003619916,1501.0459726327842,0.3676694387684115,-0.20347896539109375,-0.6476350060245278,25,141.56656934484533,1784.44502885993,-8.128757934342934,-0.2393147706842669
416,1475.3879761741364,1501.1177298237353,0.45996939850676044,-0.6976051305745613,-0.7628449809896504,25,144.61698847797632,1874.0482935032264,-8.18195194574402,-0.115351032577187
417,2212.9996391746463,1503.2162708172066,0.4749830378427315,-0.28058986071609626,-0.9388447706584183,25,145.1597665808846,1831.2021132664752,-8.156840702141642,-0.0694680366177968
418,3017.279263759766,1507.142820760425,0.5013237117007782,0.767108816373856,-0.015157484714519852,25,151.8241149880851,1693.3266595238158,-8.07185186477035,-0.2357302669076131
419,1404.7364003402154,1507.9880116441811,0.34284010662502873,0.00782986865058137,-0.8573927979042897,25,135.23564320027702,1692.8442683786823,-8.071542518582092,-0.31118015773489005
420,3391.2995307069,1508.8243772380488,0.3393106440076402,-0.2630704058719695,-0.7467632206234095,25,90.33872570233355,1044.1780113939699,-7.546936358676851,-0.09301827630531322
421,3425.147329540104,1512.9426432746975,0.600173175983183,0.4379667603798623,-0.08702957335808834,25,151.3941637326486,1579.4701925923137,-7.996278586025795,-0.08658413436646896
422,1841.387489795439,1513.0247289950803,0.3766734946586218,0.10368338175170258,-0.2406076328107556,25,153.68793364789488,2430.1155472991754,-8.464067309881989,-0.11569215774363782
423,1362.444877030193,1517.2505358692651,0.3822176812809425,-0.28837473910526495,-0.37729832177408185,25,150.2361979400389,2118.7967073084264,-8.315223223384391,-0.19844203250126863
424,2300.0088174802986,1517.704451088184,0.32607501260012023,0.5138312045722386,-0.2878434858675613,25,85.21239300268606,863.7746231397507,-7.341001101871122,-0.10096259187931876
425,349.3545706783006,1521.7145610189502,0.30556995868379994,0.5838939110446161,0.20810722139572027,25,164.47596107890146,2823.994499844712,-8.627159616316431,-0.10542415298184687
426,2354.01744108245,1522.9764571810874,0.4477370598973453,0.41473690784487227,0.2785382651518173,25,51.64752329735144,-166.72590756368874,nan,-0.08913509179755247
427,2490.7532053996224,1522.9129322771444,0.3280513450279152,0.4848750716360372,-0.6164498000065273,25,143.64945200673773,2324.0778051101897,-8.415626658009588,-0.053418937256543064
428,2601.4209544375312,1526.1317445280056,0.26863143293519137,0.5245349575560003,-0.8804386145464407,25,114.47440298176168,1715.9742796893993,-8.086276935074432,-0.12631954074993634
429,2154.982063130935,1529.2888806769736,0.2820285601600875,0.0447851612352865,-0.7114855136733409,25,145.2742938859525,2501.3143065249624,-8.49542066776378,-0.020493921761027926
430,2337.14476296614,1532.4501644481377,0.381744842500059,0.6416545080983878,-0.6437414647924454,25,128.48949304465543,1805.5613120872963,-8.141530601263362,-0.023476152433879273
431,1932.9362457399295,1533.572325694774,0.3076314203975105,-0.05461152214464943,-0.38910459644416384,25,146.58418396105614,2393.9703230072887,-8.447796905867227,-0.13418326377195197
432,119.10559388409641,1537.747592293476,0.40885472748579155,0.3009908054539317,0.04373843885821622,25,151.42282370035795,2320.3126692431,-8.413866278366726,-0.0003314716829009554
433,2622.6383587722316,1538.4009963181709,0.3286036864527258,-0.5687630656467795,-0.943653227972322,25,142.6195255133441,2255.8450955329404,-8.383273185457998,-0.07981017485426505
434,1518.0090289324844,1539.0313426017888,0.3055418594799092,0.39087110353720833,-0.5489449838562561,25,116.81764323679334,1615.261798830102,-8.020607305170612,-0.20700766941380755
435,2431.100541613216,1538.5768646104727,0.47269227420825705,0.33464647423052063,-0.6695061448005515,25,137.25861144426125,1476.1107586397686,-7.922797364011238,-0.22489273978827112
436,1717.791316540411,1541.942897386426,0.23815810703196946,-0.150557281244528,-0.8503149832459903,25,140.34106886672404,2429.9565687475015,-8.463996278520613,-0.1533409439148612
437,1797.894710265784,1543.8542421172015,0.3313645187563611,0.7067562318754774,0.7182096548424465,25,39.537424581837335,-151.47377691407735,nan,-0.013774061674214362
438,3214.0219632031885,1543.6619804082554,0.3225416427085308,-0.8133284532020113,0.21999881769518492,25,143.24206480814135,2410.6656595811055,-8.455342453289402,-0.07598834010879073
439,3219.3003449447533,1543.4055259332606,0.24325352905528597,0.7835450484258055,0.7468452628863652,25,146.67967116974924,2764.134070037676,-8.603897759983921,-0.0008611277619797973
440,1775.7026299589165,1548.4268073572941,0.3289742223362505,-0.28302074609587763,-0.2501721910088882,25,155.3816828001948,2593.2330429238586,-8.534603866844433,-0.1881896513192706
441,3180.4399963137216,1548.2869418873563,0.5252317924803205,0.22812383902249692,0.3354358798338745,25,67.87349441772437,14.50731026190093,-2.903967248065866,-0.01578968416336078
442,312.7860244674185,1552.588253213741,0.29953792013424774,0.1933918185354156,-0.7140884554204077,25,149.69847949523628,2553.174491872454,-8.517701242129833,-0.08145115851913227
443,2228.540831293099,1556.3055847641356,0.33943064963061687,-0.19365510341827857,-0.5447369234785506,25,114.46184356180089,1469.2958205210823,-7.917773108069924,-0.1270663199202307
444,2432.3576835840468,1557.4811108161607,0.46360636384542264,0.34389801038215456,-0.47740505669114436,25,151.8081268067193,2204.655349874829,-8.358351766429683,-0.018693025432081904
445,58.38060995496964,1559.2760290943722,0.4474749589545064,0.1492367957535808,-0.18036649250856449,25,58.10203627663629,-110.83659321229064,nan,-0.05984629920866711
446,2440.979489445192,1559.065974424897,0.33774009112604164,-0.09010501326948817,-0.8249781027065893,25,98.18070388285727,1017.0250567863532,-7.518329132282266,-0.18237951489427406
447,2775.2222618513465,1568.7334174679158,0.37643754050056333,0.5597394339541655,-0.03452073880140642,25,36.888771851950814,-341.29620140408014,nan,-0.0354460224792713
448,2010.5159097687417,1574.3299179533328,0.33864812482213047,0.44269983242563216,-0.6101329068333491,25,117.16200461790997,1733.694753152562,-8.09743158710202,-0.0013682569807144497
449,380.7564045250773,1575.2702229141682,0.27379148918996765,-0.11345567994602507,0.049111165200504577,25,149.5665698148277,2674.2822860836773,-8.568018119149158,-0.029194056139063222
450,1593.9210773687732,1575.5373181111502,0.313320611587928,-0.30874912615174477,-0.2707066091783726,25,156.9308144186778,2673.6006304895163,-8.567741337412045,-0.11534904582795269
451,1569.6514024263925,1581.755403756735,0.22347272556480402,-0.32819233260905195,-0.5200110571789093,25,114.21354431156954,1923.1056226678365,-8.210007844088253,-0.013933288471008363
452,1571.9163910660723,1582.0983558561393,0.4574356733597445,0.35697537359914683,-0.6521099852660324,25,146.1534457916928,1949.8700682794322,-8.22501418159948,-0.06876705019471128
453,2953.6183224694914,1583.6185658289326,0.5268205002843735,0.596246937989235,-0.8581186604743922,25,150.02571610606725,1945.502488494155,-8.222579476616543,-0.01504150630867998
454,1261.949113056896,1584.8043348759816,0.5904257453934323,0.32779002966177845,-0.08524036451981909,25,66.19608087599428,-355.36183296448246,nan,-0.055062573582020366
455,1380.622371721977,1585.344741163165,0.39918604480682734,-0.38574292194818316,-0.47354543903866414,25,151.5148243337029,2259.111047959101,-8.384843948627289,-0.10929860719052514
456,2331.117546029607,1588.1107833693343,0.33138169612236745,0.30847024121777317,-0.7740717012215272,25,143.60796152651605,2218.950378705381,-8.365368976067408,-0.10806948060862369
457,745.1159237419636,1591.6006549530684,0.25123398035730476,-0.027819178590841584,-0.1824371394683704,25,151.5303385921581,2759.2142218421905,-8.601963549632451,-0.14914167269256248
458,2991.057852543115,1594.2931401610233,0.33345934255148413,-0.06680085257546485,-0.9434497242919714,25,119.73620740068338,1603.7348618415363,-8.012831424899838,-0.16253205214907698
459,1893.8733952769746,1597.9822048611975,0.25740269534165017,-0.08053266463583446,-0.5504549255255381,25,149.2823131472064,2596.058994282976,-8.53578639347226,-0.10364395635116111
460,703.2170092464938,1602.4314320491983,0.4312731346035437,-0.4660754044276518,0.1321886099881891,25,148.0884865172564,2153.6613862718914,-8.332943553772411,-0.0589791483045122
461,1244.4623096285086,1602.6276033538138,0.3910064006173697,-0.4955212738061673,-0.6000184371517115,25,120.89016604706589,1258.7596202603495,-7.749857006838682,-0.27508754406580077
462,2414.0014081072186,1602.8728221642468,0.45250670280348626,0.4120642388388188,-0.38175033126465446,25,146.59476096887613,1852.9766274814424,-8.169674853451244,-0.1346867001410216
463,1916.015318688566,1604.6498055394295,0.3214788993610317,-0.2638748823437511,-0.752589738470522,25,143.40063776800147,2189.4089010035395,-8.350817198421227,-0.14965096971009365
464,776.9059608586638,1605.3107720209543,0.35607019736473816,-0.2223826283779133,-0.5859194701567724,25,136.41056606904294,2092.860515052016,-8.30185071112161,-0.00563035756683365
465,2788.893261117484,1605.6471416818301,0.3832938311828226,0.012347533259110255,-0.3204634659708492,25,143.9634832736989,2162.0146760117527,-8.337146594174227,-0.07765211455507105
466,2063.091683002072,1605.738824505548,0.4088427971721297,-0.1944177150936242,-0.8591257886194742,25,109.72770789298617,1320.0541826787858,-7.801479393839389,-0.03206066683847217
467,2300.399420552431,1608.9978515461996,0.4300154598345411,0.13019908401349373,-0.8023430248648881,25,137.68547304596433,1880.6949806384607,-8.185795913693667,-0.06351459866319997
468,468.9091931895501,1613.5002762465008,0.29250757432430274,-0.32962922647118587,-0.7474018145134786,25,137.6131856264031,2237.8599701113058,-8.374582269700456,-0.13453894821274356
469,845.2586378436779,1613.319409473833,0.3861685745814671,-0.5473555994404423,-0.8913199931929424,25,117.5511783093645,1509.7041428626176,-7.94722961705511,-0.11413181953790673
470,2041.0717957802965,1613.2919159149037,0.35332685105992767,-0.26513462309027747,-0.6327494829086919,25,145.87053008817583,2353.103708639473,-8.42910267078462,-0.06106439478150271
471,226.74285822196646,1613.282615185336,0.23441994220025858,0.024263946881357617,-0.07272726357864116,25,154.41385683202,2971.353277010607,-8.682385725045322,-0.00041593452618618064
472,2139.1549479249397,1616.237124808068,0.27844526706802725,0.4892075265960858,-0.15378410687509697,25,87.35599702257014,1074.1067452643797,-7.577618609776692,-0.17377819790165921
473,3773.9270483822866,1617.40866836538,0.4959359910453358,0.20347644250014635,0.26099288192911696,25,165.84091698298724,2396.441817836175,-8.448917223524576,-0.07762921641214016
474,2681.1984929032424,1621.580588347338,0.3866387149135988,-0.11219672156229613,-0.6545813376733727,25,147.44370105176802,2187.2781352266065,-8.349760029054762,-0.02654298333193264
475,1560.6735975908498,1622.0335049557884,0.4023120610849472,-0.22463807619026008,-0.549838881044938,25,132.1913190683515,1345.5896642500863,-7.822281606404373,-0.3420211453367011
476,2365.7391380314148,1622.817425544835,0.27083031304198474,-0.7467921416997946,-0.92021465270644,25,106.67122745471792,1592.5779248605381,-8.005251728906176,-0.020016704576554797
477,2369.2514094704666,1623.1417271586624,0.41300992476775894,-0.21822172235302184,-0.853173739069373,25,138.8703423618287,1712.1060971357526,-8.083826684691758,-0.2171617036616632
478,1879.2408047933409,1624.7139482305633,0.4803964179401198,-0.03298030693137017,-0.3894941528272096,25,149.7930105650867,2025.190825877275,-8.266164878408699,-0.07916296677704056
479,2341.0582484675774,1627.7150848231386,0.38357216540980693,0.8312014658205673,0.10505773617357568,25,130.20723119775076,1914.9545413007788,-8.20539617200631,-0.0015532458884483465
480,2343.496894872728,1628.3338908239596,0.3972554507642657,-0.12207256738722586,-0.8187786613539957,25,146.0247023700917,2157.18521580396,-8.334718588009391,-0.000507544413170556
481,397.57408118374644,1629.5063339323106,0.38590612874621316,-0.6158739892169343,-0.4943040345523079,25,154.20733424551648,2356.8393112827034,-8.430824933610156,-0.14600999119063135
482,3569.4913510491197,1631.8779042689998,0.3935750778689546,0.5597883241150995,-0.2830995222706185,25,154.44545494436076,2273.2253937461155,-8.391606247041418,-0.1976541153088026
483,2367.324209576728,1634.4871120135529,0.40387150544303546,-0.15858772204711422,-0.7375093165542433,25,149.12481111931282,1979.2064796140587,-8.241227760249831,-0.24259878656486153
484,3052.083002849429,1635.09514865808,0.4466184236205214,0.4320248089306407,0.11176466144436312,25,58.21207889263845,-159.09630095956175,nan,-0.0876944054383106
485,2719.644663662091,1636.548817576012,0.3380425251794213,0.2200093696592816,-0.9681240317563393,25,131.64169485279086,2028.4354742233304,-8.267902992715527,-0.1052862449059422
486,1987.874781463049,1640.8436868458125,0.3690805811717542,-0.18341965081951864,-0.26739177771775413,25,46.80319920809758,-192.9717410976317,nan,-0.08528404269038409
487,2385.391106028361,1646.7667916658384,0.3843333732001281,-0.394480636020389,-0.9001852754386671,25,116.92216806664354,1471.442073492061,-7.919357924570334,-0.10055763693595668
488,1495.0174930771486,1647.952511066836,0.46829343023054765,0.20730722863432594,-0.48637293938467424,25,144.290640097656,1924.5295614433512,-8.210811465990298,-0.020984368858210537
489,3746.8425041952332,1651.7437295008126,0.35868898441939473,0.4710291708234138,-0.18754542114514142,25,152.94143847988474,2443.8196905308537,-8.470172899286105,-0.014491628462036256
490,3183.9611927995566,1652.908661894064,0.4329993341174538,0.5703736905583396,-0.1392238892828386,25,157.4058446255233,2398.6680351134723,-8.449925369300338,-0.07997854594580595
491,1201.7466770161864,1652.7712940806277,0.34417029549528466,-0.3088648587055033,-0.9180583940042393,25,156.3368737114967,2491.8002340502344,-8.491283055715023,-0.10780993136021198
492,2440.9549473453544,1656.6496675943758,0.4178243498875001,-0.3186898345235196,-0.47874110173445245,25,89.86443507254828,805.6905304294806,-7.265420648137083,-0.03131086943970873
493,846.7419943266527,1657.6046055264214,0.3419390089445466,-0.5040943353508182,-0.7635092639319067,25,147.83058367650088,2408.2986956400496,-8.454275876131577,-0.027194144631016454
494,2221.244187475779,1656.8542564825893,0.38797126003550725,-0.03304488395105979,-0.7213616481507882,25,133.03626894071095,1619.9378012848144,-8.023745849508794,-0.15079748191117393
495,2874.2743847383163,1659.2889961175329,0.3319684413609406,0.28054390480601243,-0.24484859695295624,25,145.65609708304711,2310.270396625913,-8.409157032944774,-0.11317253199445938
496,265.58635057991404,1660.3674186872013,0.5473580028245237,-0.738283896461056,-0.23799062022363807,25,128.3564020397814,1275.8029242336206,-7.7644589831257536,-0.07843877990231224
497,1768.8421762596563,1664.3777149936739,0.3479132969830486,-0.33295371290469566,-0.9813490975864501,25,104.2134438679081,1405.475641156052,-7.86955830770606,-0.018153201633101995
498,2726.1201617213555,1664.0512194657383,0.4128401720727268,-0.14301456725898423,-0.9471134313271975,25,139.38849693438812,1985.0146666930002,-8.244409299964845,-0.060918460368942155
499,1234.5371292247137,1666.7537136403473,0.437798543618832,0.1927485913117571,-0.8216377941559693,25,83.0327708855931,608.7028555875755,-6.961013347872819,-0.0016672786866153762
500,2209.027143420776,1666.687760016316,0.3228396349857734,0.274352591132292,-0.8058804079504814,25,148.79604047709003,2418.95792909195,-8.459070787769,-0.10099392047130643
501,3939.7102591216076,1668.6653492610021,0.47453864653959893,-0.3975791808229065,0.21549346542116876,25,55.599552135267466,-134.52402019727808,nan,-0.006594194984008664
502,2693.455247017045,1672.9967771422896,0.26186600305404517,0.08193587819784924,-0.528525075449797,25,143.5803794479034,2460.913466950625,-8.477740857208484,-0.13843064063148472
503,1302.0322728339202,1675.1636508042654,0.40660560836960596,-0.10828405638611584,-0.7067813471673422,25,113.8287661890557,1265.480478109562,-7.755638624793194,-0.10210396264322252
504,884.6618341423166,1677.034594240915,0.27375214698384526,-0.9269913386071729,-0.27167621824626403,25,46.07637558407382,157.27666421661286,-5.491660723376796,-0.02331594969995632
505,1645.1403118242831,1676.7212598656834,0.47227430109567037,-0.2998995872900773,-0.5787780519772184,25,119.92232288906749,1312.1067774675205,-7.794922946932191,-0.02834145318089431
506,2905.23740080797,1676.5074520334415,0.26987178734516676,-0.06227294325757409,-0.17352105425110123,25,150.32538821867732,2539.436688550674,-8.511843474437596,-0.18863749503207916
507,2388.908487500292,1680.8955281550827,0.2994438046260772,0.08533451168975101,-0.964322608777784,25,151.69994093027114,2588.7987484417604,-8.532745724929944,-0.062485483755204164
508,2582.4205209737033,1683.4404215126979,0.3430797082077914,0.2511097043936676,-0.5143297614724032,25,136.37696728026657,2197.0937856005075,-8.354621489251041,-0.008009300741247933
509,3093.940048940856,1685.2124311837597,0.48052659663515573,-0.0038702121753893307,0.9078737782914021,25,73.52382677051116,31.69947736167651,-3.752630254849501,-0.15765933077964678
510,2262.164002155355,1686.988256138284,0.3482977558104405,-0.175735871650599,-0.8369545049297435,25,141.08209081324333,2180.6933352641004,-8.346486490669909,-0.07302877342586603
511,2718.0101412406143,1694.8446433000374,0.2773657662163927,0.25328269694039973,-0.7748572818745529,25,149.72642804330982,2488.617830733666,-8.489895521205167,-0.21412458515218802
512,2158.182065559452,1696.0417405944581,0.657268640784507,-0.8839071184689785,-0.7791516747461773,25,114.90962716058121,440.4129273329776,-6.609650145566384,-0.13205833480238527
513,1629.1111510879234,1696.93587707487,0.478006598811957,0.05314657930303405,-0.5819819285329079,25,136.728789898163,1476.8143295414795,-7.9233147441629495,-0.17441917764475914
514,2738.038912731278,1697.0511005330102,0.31849922628813415,0.157286050630875,-0.6491743587541421,25,140.8329062173332,2146.353287052277,-8.329253019598358,-0.0990283066152463
515,3395.6225650966207,1696.8404172757298,0.2559049348225891,-0.24715178138235522,-0.48240851642705157,25,35.84948846745135,-61.62939952867325,nan,-0.05524430114149592
516,2545.8698758138557,1697.5180502216144,0.2720196970295772,0.6508573201157425,-0.14500618796417344,25,109.79785641523397,1595.2948511179159,-8.007102408732388,-0.160084266139981
517,1900.4550418985607,1701.2491588406456,0.31791209177630936,-0.10855123196094955,-0.9098927687962284,25,139.5865038724987,2264.9343917315664,-8.387639065848257,-0.09552322791771103
518,2915.2645399548983,1700.9115609912144,0.3720930218039862,0.568670861013785,-0.8716815777917639,25,137.12344189665126,1944.1397119961612,-8.221818678698822,-0.13089827954142882
519,997.8731715199938,1704.7119939665859,0.34170222038691683,0.0002107896615429414,-0.032811172307763835,25,145.02988617257483,2034.5280501964035,-8.271159204705917,-0.2917885636712892
520,3173.584367935573,1705.4839237017186,0.30840079534873605,0.1781999968958381,-0.7097842107550851,25,152.24086388050847,2653.9373856963466,-8.559726680865744,-0.027542561319597796
521,713.712543619985,1708.3483993451025,0.44347610609544047,-0.3593853154078891,-0.27119302189461036,25,146.43626051890615,1986.7750184713448,-8.245371726445354,-0.09860244833473764
522,1380.0315071598616,1709.978823216634,0.27881626971200457,-0.28337663278127606,-0.7074761731139123,25,100.09847732481003,1406.8266261521464,-7.870601448375702,-0.051733280880280105
523,1711.1401749039428,1712.1048288147633,0.3345693790093097,-0.4293045490410753,-0.28337445108435044,25,140.52529564672756,2303.034673095687,-8.405751191220578,-0.08970491570911913
524,2153.6429031362163,1713.181639571679,0.5184988138291093,0.2941558586541917,-0.458070902420499,25,112.16531493228081,1035.51729474708,-7.537893391705981,-0.027868455095981397
525,2175.9493905540403,1715.6687684291705,0.3123035293384342,0.06150467036251442,-0.1700467470107761,25,142.22810348366454,2379.794879073948,-8.441348814148272,-0.06534650159984817
526,1030.0179702203795,1716.646056658465,0.40599679648338666,-0.3250610796587175,-0.9467492641978099,25,141.4054694121501,2076.51408598996,-8.293337203708607,-0.023994445575565654
